poi_id,name,type,rating,vote_count,lat,lon,description,open_hhmm,close_hhmm,open_days,hours_detail,hours_source_type,needs_review,name_norm,is_service_like,default_type_ok,is_destination_candidate,nearest_stop_id,nearest_stop_name,walk_dist_m,walk_time_min
160,Musium Waterpark Wonoboyo,Lainnya,4.6,5,-7.730046,110.536511,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,musiumwaterparkwonoboyo,False,True,0,,,,
137,Padepokan suroloyo,Lainnya,5.0,5,-7.9497203,110.5415388,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,padepokansuroloyo,False,True,0,,,,
387,Pantai dluwok,Lainnya,3.8,5,-8.1205585,110.5076863,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaidluwok,False,True,0,,,,
109,Pendopo Pilahan,Lainnya,4.6,5,-7.8150311,110.4005391,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pendopopilahan,False,True,1,HT_158,Poltekkes BSI,188.29573629586466,2.3536967036983083
349,Borobudur Tour From Semarang Port,Lainnya,5.0,4,-7.809607,110.372001,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,borobudurtourfromsemarangport,True,True,0,HT_163,Purawisata - A,329.7950877000266,4.1224385962503325
300,Bukit white stone,Lainnya,5.0,4,-7.9061342,110.4563002,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bukitwhitestone,False,True,0,,,,
260,Candi Card,Lainnya,5.0,4,-7.702717,110.4110383,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candicard,False,True,1,HT_267,Wedangan Kampoeng - A,280.1921340819219,3.5024016760240237
484,Desa Wisata Trumpon,Lainnya,4.5,4,-7.6246794,110.3601189,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatatrumpon,False,True,0,,,,
97,Graceland 66,Lainnya,5.0,4,-7.7763136,110.4071704,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,graceland66,False,True,1,HT_010,Babarsari - A,614.1385265464185,7.67673158183023
146,Kids Fun Ferrari,Lainnya,3.8,4,-7.8289621,110.4403391,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kidsfunferrari,False,True,0,,,,
154,Kids Fun Jurrasic Park,Lainnya,3.5,4,-7.8288707,110.4408115,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kidsfunjurrasicpark,False,True,0,,,,
135,Lapangan Reklamasi Ngentak,Lainnya,5.0,4,-7.7129217,110.3384292,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,lapanganreklamasingentak,False,True,0,,,,
259,Mushola Kawasan Wisata Candi Prambanan,Lainnya,3.3,4,-7.7498116,110.4943356,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,musholakawasanwisatacandiprambanan,False,True,1,HT_250,Terminal Prambanan,818.9133053370181,10.236416316712726
116,Sepeda Mabur Sindu Kusuma Edupark,Lainnya,4.3,4,-7.7660586,110.3554968,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,sepedamabursindukusumaedupark,False,True,1,HT_238,TVRI - A,683.4253867626538,8.542817334533172
459,Stonehange,Lainnya,4.3,4,-7.6021664,110.4477547,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,stonehange,False,True,0,,,,
298,Watu Masjid,Lainnya,4.3,4,-7.9553099,110.4275744,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,watumasjid,False,True,0,,,,
95,Bangsal Kencana,Lainnya,4.3,3,-7.8077158,110.3638489,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bangsalkencana,False,True,1,HT_163,Purawisata - A,593.3706643036821,7.417133303796026
247,Candi Sumberwatu,Lainnya,3.3,3,-7.7684278,110.4965595,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candisumberwatu,False,True,0,,,,
321,Kotagede Heritage Trail,Lainnya,5.0,3,-7.8263088,110.398512,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kotagedeheritagetrail,False,True,1,HT_185,SMA N 5,423.20714413164677,5.290089301645585
58,Museum Temporer Sonobudoyo,Lainnya,5.0,3,-7.8019387,110.3644618,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumtemporersonobudoyo,False,True,1,HT_112,Malioboro 3,234.2629664405715,2.9282870805071437
252,Mushola Candi Banyunibo,Lainnya,4.7,3,-7.778495,110.4946377,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,musholacandibanyunibo,False,True,0,,,,
273,New Destination Wisata Desa Terong,Lainnya,4.0,3,-7.8761445,110.4582338,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,newdestinationwisatadesaterong,False,True,0,,,,
503,Obyek Wisata BKK kendal sari,Lainnya,4.7,3,-7.6290107,110.4908773,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,obyekwisatabkkkendalsari,False,True,0,,,,
392,Pantai Daerah Yogyakarta,Lainnya,3.3,3,-7.8753849,110.4262088,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaidaerahyogyakarta,False,True,0,,,,
113,Patung Kuda GMJR,Lainnya,5.0,3,-7.8552045,110.3140355,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,patungkudagmjr,False,True,0,,,,
505,Permandian Alami Dan Supernatural,Lainnya,4.0,3,-7.7046102,110.3526466,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,permandianalamidansupernatural,False,True,0,,,,
323,Raharjo Tour,Lainnya,5.0,3,-7.8266281,110.4077844,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,raharjotour,False,True,1,HT_151,Pegadaian,941.5444522181324,11.769305652726654
295,TAMAN GROUNDSILL BENDUNG TEGAL,Lainnya,5.0,3,-7.9341898,110.3653539,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tamangroundsillbendungtegal,False,True,0,,,,
118,Vegetalika Faperta UGM,Lainnya,4.3,3,-7.7678488,110.3818991,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,vegetalikafapertaugm,False,True,1,HT_018,Biologi UGM,619.487826839825,7.743597835497812
440,Watu Dandang,Lainnya,3.7,3,-7.8919557,110.4068584,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,watudandang,False,True,0,,,,
290,Wisata Batu Titanic,Lainnya,4.7,3,-7.9459282,110.4146063,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wisatabatutitanic,False,True,0,,,,
264,WISATA CANDI SARI,Lainnya,4.7,3,-7.7615828,110.4740437,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wisatacandisari,False,True,1,HT_138,Pasar Kalasan - A,994.155270475096,12.4269408809387
314,Wisata Jaga Bendung,Lainnya,5.0,3,-7.9087427,110.3797906,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wisatajagabendung,False,True,0,,,,
330,Aisha tour planner & transport service,Lainnya,5.0,2,-7.7972273,110.3905519,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,aishatourplannertransportservice,True,True,0,HT_251,Timoho - A,328.32860329817026,4.104107541227128
246,Candi Pembakaran,Lainnya,5.0,2,-7.7690965,110.4885363,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candipembakaran,False,True,0,,,,
120,Embung Bangeran,Lainnya,5.0,2,-7.7923528,110.3962255,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,embungbangeran,False,True,1,HT_002,APMD - A,347.6132670543476,4.345165838179345
303,Gazebo Bukit Watu Pengklik Sriharjo,Lainnya,4.5,2,-7.9458817,110.4274973,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,gazebobukitwatupengkliksriharjo,False,True,0,,,,
266,Graha Candi,Lainnya,5.0,2,-7.8265832,110.47927,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,grahacandi,False,True,0,,,,
436,Jati Meranggas,Lainnya,4.5,2,-7.8588559,110.4438313,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jatimeranggas,False,True,0,,,,
317,Jatirejo Village Tour : Local Life Discovery,Lainnya,5.0,2,-7.7343679,110.3717056,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jatirejovillagetourlocallifediscovery,False,True,0,,,,
337,JOLLY ROGER TATTOO,Lainnya,5.0,2,-7.780561,110.392352,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jollyrogertattoo,True,True,0,HT_047,Gedung Wanita,294.64956694164795,3.6831195867705993
310,Jurang Tembelan Kreen,Lainnya,4.0,2,-7.940161,110.4299338,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jurangtembelankreen,False,True,0,,,,
430,Lawang Ijo,Lainnya,4.0,2,-7.8279009,110.3966895,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,lawangijo,False,True,1,HT_242,Tegal Gendu - A,580.5316619968489,7.256645774960612
494,Monumen Deles Indah,Lainnya,5.0,2,-7.572719,110.467008,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,monumendelesindah,False,True,0,,,,
94,Monumen Serang Umum 1 Maret,Lainnya,5.0,2,-7.8096391,110.3551478,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,monumenserangumum1maret,False,True,1,HT_240,Tamansari,97.30938538446483,1.2163673173058105
85,Museum Pendidikan dan Mainan Kolong Tangga,Lainnya,5.0,2,-7.8001114,110.3679986,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumpendidikandanmainankolongtangga,False,True,1,HT_239,Taman Pintar,172.4600288729291,2.1557503609116138
293,Nggunungan,Lainnya,2.5,2,-7.8679853,110.4514578,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,nggunungan,False,True,0,,,,
163,"Pancuran ""Tirip Kulon""",Lainnya,4.5,2,-7.6920244,110.2337952,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pancurantiripkulon,False,True,0,,,,
194,Sasana Tirta Kembaran,Lainnya,5.0,2,-7.830802,110.3349744,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,sasanatirtakembaran,False,True,1,HT_218,Simpang Diklat DIY - A,351.7986566019914,4.397483207524893
99,Sokkel klok voor Eeuw Nederlandsch-Indische,Lainnya,5.0,2,-7.7995673,110.3649177,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,sokkelklokvooreeuwnederlandschindische,False,True,1,HT_112,Malioboro 3,38.03754362272986,0.4754692952841232
159,Sumber Kluthuk,Lainnya,5.0,2,-7.6655711,110.3521031,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,sumberkluthuk,False,True,0,,,,
152,Taman Rekrasi Lembah Bedog,Lainnya,4.0,2,-7.6800812,110.3545714,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tamanrekrasilembahbedog,False,True,0,,,,
299,Air Terjun Kedung Manglu,Lainnya,5.0,1,-7.937667,110.408222,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,airterjunkedungmanglu,False,True,0,,,,
148,Air Terjun Sindet,Lainnya,1.0,1,-7.9011588,110.3934474,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,airterjunsindet,False,True,0,,,,
50,Andi Bayou Museum,Lainnya,5.0,1,-7.7759703,110.3485938,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,andibayoumuseum,False,True,1,HT_118,Mirota Godean - A,581.709384963101,7.2713673120387625
65,BACKSPACE Art Lab and Museum,Lainnya,5.0,1,-7.8503547,110.351145,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,backspaceartlabandmuseum,False,True,1,HT_222,Simpang Kasongan - A,854.1597418677067,10.676996773346334
104,Bangsal Pengapit Pasewakan,Lainnya,1.0,1,-7.8076645,110.3651385,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bangsalpengapitpasewakan,False,True,1,HT_163,Purawisata - A,456.47250585346256,5.705906323168282
502,Beneran waterpark,Lainnya,5.0,1,-7.6560857,110.3858688,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,beneranwaterpark,False,True,0,,,,
336,Bintang Pradana Jogja Tour,Lainnya,4.0,1,-7.7593783,110.3716453,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bintangpradanajogjatour,False,True,1,HT_204,SPBU Monjali - A,247.37619855971866,3.092202481996483
456,bukit indah patuk,Lainnya,5.0,1,-7.8505258,110.4772342,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bukitindahpatuk,False,True,0,,,,
499,Camping ground lor sambi,Lainnya,5.0,1,-7.6429172,110.4277772,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,campinggroundlorsambi,False,True,0,,,,
256,Candi Ambyar,Lainnya,3.0,1,-7.6773077,110.5570963,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candiambyar,False,True,0,,,,
100,Castelo de Água do Sultanato de Yogyakarta,Lainnya,5.0,1,-7.8100995,110.3596395,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,castelodeaguadosultanatodeyogyakarta,False,True,1,HT_240,Tamansari,401.11409970164686,5.013926246270586
206,Desa Wisata Budaya Agro dan Edukasi Daratan Sendangarum,Lainnya,5.0,1,-7.7439149,110.2579678,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatabudayaagrodanedukasidaratansendangarum,False,True,0,,,,
173,Desa Wisata Fauna Ketingan,Lainnya,5.0,1,-7.743062,110.3292115,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatafaunaketingan,False,True,0,,,,
485,Dewi Suba,Lainnya,4.0,1,-7.5907274,110.3334618,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,dewisuba,False,True,0,,,,
270,Djumbidi keluarga,Lainnya,5.0,1,-7.8624582,110.4904404,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,djumbidikeluarga,False,True,0,,,,
115,Gapura Sawojajar Wijilan,Lainnya,5.0,1,-7.8052478,110.3666595,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,gapurasawojajarwijilan,False,True,1,HT_071,Jogjatronik,310.4567928128237,3.8807099101602964
481,Jalur Lahar Point Kaliadem,Lainnya,5.0,1,-7.5827709,110.4486854,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jalurlaharpointkaliadem,False,True,0,,,,
342,Jasa Citytour - Private Trip - Tour - Fotografi - Antar Bandara Jogja,Lainnya,5.0,1,-7.7792349,110.3499756,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jasacitytourprivatetriptourfotografiantarbandarajogja,False,True,1,HT_118,Mirota Godean - A,207.3547434236293,2.591934292795366
211,Jembatan Diro,Lainnya,5.0,1,-7.73769,110.2342277,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jembatandiro,False,True,0,,,,
291,Kali Gede Banyumeneng,Lainnya,4.0,1,-7.9909547,110.4022933,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kaligedebanyumeneng,False,True,0,,,,
478,Kampung wisata wonorejo,Lainnya,5.0,1,-7.6237978,110.4177307,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kampungwisatawonorejo,False,True,0,,,,
280,Luweng Mendur,Lainnya,5.0,1,-8.02129,110.36932,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,luwengmendur,False,True,0,,,,
265,Masjid Al-Huda Candi 3,Lainnya,5.0,1,-7.7040906,110.4096107,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,masjidalhudacandi3,False,True,1,HT_267,Wedangan Kampoeng - A,462.69632874421563,5.783704109302695
86,Museum Kristal dan Cinderamata Keraton Yogyakarta,Lainnya,5.0,1,-7.807964,110.364513,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumkristaldancinderamatakeratonyogyakarta,False,True,1,HT_163,Purawisata - A,516.3540743855202,6.454425929819003
88,Museum of Struggle,Lainnya,5.0,1,-7.8164905,110.3718611,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumofstruggle,False,True,1,HT_123,Museum Perjuangan,150.05794210287348,1.8757242762859185
72,Museum Omah Jayeng,Lainnya,4.0,1,-7.7995295,110.3726029,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumomahjayeng,False,True,1,HT_122,Museum Biologi,289.0496369181698,3.6131204614771226
479,Omah maggot ngaglik,Lainnya,5.0,1,-7.7130748,110.3945574,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,omahmaggotngaglik,False,True,0,,,,
210,Pantai Bidara Tourism,Lainnya,4.0,1,-7.932481,110.1127314,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaibidaratourism,False,True,0,,,,
208,Pantai Pasir Mendit,Lainnya,3.0,1,-7.8943492,110.0194606,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaipasirmendit,False,True,0,,,,
209,Patung Kaligintung Lor,Lainnya,5.0,1,-7.8795782,110.0885,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,patungkaligintunglor,False,True,0,,,,
292,Patung Kuda Dringo,Lainnya,4.0,1,-7.9999241,110.3440947,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,patungkudadringo,False,True,0,,,,
140,PATUNG SULTAN AGUNG Imogiri,Lainnya,5.0,1,-7.919995,110.3815984,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,patungsultanagungimogiri,False,True,0,,,,
139,Pemancingan Adi Winata,Lainnya,5.0,1,-7.7045773,110.5120115,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pemancinganadiwinata,False,True,0,,,,
105,Ruang Perawatan Jenderal Soedirman,Lainnya,5.0,1,-7.7764736,110.3767439,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,ruangperawatanjenderalsoedirman,True,True,0,HT_194,SMPN 1 - A,150.96315037631615,1.887039379703952
110,Situs Gedong Pusoko,Lainnya,5.0,1,-7.807846,110.4037578,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,situsgedongpusoko,False,True,1,HT_013,Banguntapan - A,175.55390636275996,2.1944238295344993
164,Taman Edukasi dan Outbound Sunan Kalijaga,Lainnya,5.0,1,-7.8092066,110.4132518,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tamanedukasidanoutboundsunankalijaga,False,True,0,,,,
443,Wisata Air Wanatirta Kencana,Wisata Air,5.0,1,-7.8914433,110.548354,"Wahana bermain air di Taman Wisata Air Tirta Kencana cukup lengkap, mulai dari water sled yang khusus untuk anak-anak, dan juga disediakan water sled yang dikhususkan bagi orang dewasa. Kolam renang menjadi tempat favorit para wisatawan untuk menikmati segarnya air yang juga dibagi untuk anak-anak dan juga orang dewasa.",08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wisataairwanatirtakencana,False,True,0,,,,
540,Goa Jomblang,"Alam, Minat Khusus",4.6,8900,-8.0231,110.6324,Gua vertikal ikonik dengan fenomena cahaya surga yang spektakuler. Sinar matahari menembus mulut gua menciptakan berkas cahaya magis di lantai gua. Wajib reservasi jauh sebelumnya.,07:00,15:00,Setiap hari,"Hanya dengan reservasi. Jl. Dusun Jetis Wetan, Pacarejo, Semanu, Gunungkidul",wisata_jogja_csv,0,goajomblang,False,True,0,,,,
541,Gunung Api Purba Nglanggeran,"Alam, Minat Khusus",4.5,7200,-7.8378,110.5512,"Wisata alam unik berupa sisa aktivitas vulkanik jutaan tahun lalu di Patuk, Gunungkidul. Trekking di antara batu-batu raksasa. Pemandangan indah dari puncak dan sunrise terbaik.",06:00,17:00,Setiap hari,"Nglanggeran, Patuk, Gunungkidul",wisata_jogja_csv,0,gunungapipurbanglanggeran,False,True,0,,,,
550,Candi Ijo,Budaya dan Sejarah,4.6,8500,-7.7844,110.5053,"Candi Hindu yang terletak di bukit kapur, menawarkan pemandangan sunset yang indah.",06:00,17:30,Setiap hari,Terkonfirmasi: 06:00 - 17:30,wisata_jogja_csv,0,candiijo,False,True,0,,,,
551,Stonehenge Merapi,Buatan,4.3,3200,-7.6046,110.4485,Replika monumen Stonehenge yang berada di kawasan lereng Gunung Merapi.,07:00,17:00,Setiap hari,Terkonfirmasi: 07:00 - 17:00,wisata_jogja_csv,0,stonehengemerapi,False,True,0,,,,
552,Watu Goyang,Alam,4.4,4100,-7.9142,110.4283,Bukit dengan formasi batu unik dan pemandangan luas kota Yogyakarta.,06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,watugoyang,False,True,0,,,,
